EXP;LAB;Animal_id;Cage_id;Litter_id;Batch_id;Group_Exp;Group;Recommend_exclusion;Entries_OpenArms;Entries_ClosedArms;Entries_Total;Perc_Entries_OpenArms;Perc_Entries_ClosedArms;Ratio_Entries_OpenArms;Time_OpenArms;Time_ClosedArms;Time_CentralArea;Perc_Time_OpenArms_total;Ratio_Time_OpenArms_total;Perc_Time_OpenArms_arms;Perc_Time_OpenArms_mixed;Perc_Time_ClosedArms_total;Perc_Time_ClosedArms_arms;Perc_Time_CentralArea_total;HeadDipping_Unprotected;HeadDipping_TotalTime;StretchAttend_Protected;Stretching_Total;Rearing;Grooming;Peeping_out;End_arm_exploration_count;Weight_dif;Tries_OpenArms;Tries_ClosedArms;Tries_Total;Distance;FST_Mobility_time;FST_Immobility_time;TST_Mobility_time;TST_Immobility_time;OR_Training_Object1;OR_Training_Object2;OR_Training_DiscriminationRatio;OR_Test_Old;OR_Test_New;OR_Test_DiscriminationRatio
EPM29;LAB88;6 preto (leva 2);6;;B;Control;Group1;No;1;6;;14,28571429;;;30;270;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 preto (leva 2);6;;B;Control;Group1;No;0;5;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;1 preto;7;;A;Control;Group1;No;0;5;;0;;;0;204;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 roxo (leva 2);7;;B;Control;Group1;No;0;2;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;3 preto;8;;A;Control;Group1;No;1;4;;20;;;19;228;;6,333333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;1 roxo;9;;A;Control;Group1;No;2;4;;33,33333333;;;56;244;;18,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 preto;9;;A;Control;Group1;No;0;4;;0;;;0;271;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 preto;9;;A;Control;Group1;No;0;3;;0;;;0;228;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 roxo;10;;A;Control;Group1;No;0;5;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;5 roxo;11;;A;Control;Group1;No;5;3;;62,5;;;94;198;;31,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 roxo;11;;A;Control;Group1;No;0;6;;0;;;0;297;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 roxo;11;;A;Control;Group1;No;3;9;;25;;;66;230;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;1 verde;1;;A;Treated;Group2;No;1;1;;50;;;294;6;;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;1 verde (leva 2);1;;B;Treated;Group2;No;3;7;;30;;;111;173;;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 verde ;1;;A;Treated;Group2;No;0;1;;0;;;0;299;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 verde (leva 2);1;;B;Treated;Group2;No;1;6;;14,28571429;;;25;263;;8,333333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;3 vermelho (leva 2);2;;B;Treated;Group2;No;0;3;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 verde;2;;A;Treated;Group2;No;2;4;;33,33333333;;;62;162;;20,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 verde (leva 2);2;;B;Treated;Group2;No;0;4;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 verde;2;;A;Treated;Group2;No;5;2;;71,42857143;;;236;42;;78,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 verde (leva 2);2;;B;Treated;Group2;No;1;9;;10;;;9;279;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 azul;3;;A;Treated;Group2;No;0;1;;0;;;0;296;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;4 azul;3;;A;Treated;Group2;No;0;4;;0;;;0;265;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 vermelho (leva 2);3;;B;Treated;Group2;No;2;3;;40;;;157;143;;52,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 vermelho (leva 2);3;;B;Treated;Group2;No;1;6;;14,28571429;;;26;265;;8,666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 azul (leva 2);4;;B;Treated;Group2;No;2;8;;20;;;99;201;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;4 azul (leva 2);4;;B;Treated;Group2;No;3;7;;30;;;51;249;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;5 azul;4;;A;Treated;Group2;No;0;2;;0;;;0;205;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;5 azul (leva 2);4;;B;Treated;Group2;No;9;7;;56,25;;;148;152;;49,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 azul;4;;A;Treated;Group2;No;3;4;;42,85714286;;;126;108;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 azul (leva 2);4;;B;Treated;Group2;No;0;4;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 azul;4;;A;Treated;Group2;No;0;1;;0;;;0;298;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 preto (leva 2);5;;B;Treated;Group2;No;0;9;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;3 vermelho;5;;A;Treated;Group2;No;1;6;;14,28571429;;;24;231;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;4 preto (leva 2);5;;B;Treated;Group2;No;2;4;;33,33333333;;;56;244;;18,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 azul (leva 2);5;;B;Treated;Group2;No;1;6;;14,28571429;;;27;273;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;5 preto (leva 2);6;;B;Treated;Group2;No;0;4;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;6 vermelho;6;;A;Treated;Group2;No;6;4;;60;;;152;76;;50,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;2 preto;7;;A;Treated;Group2;No;5;6;;45,45454545;;;58;178;;19,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;3 roxo (leva 2);7;;B;Treated;Group2;No;3;10;;23,07692308;;;40;260;;13,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;4 roxo (leva 2);7;;B;Treated;Group2;No;3;9;;25;;;47;253;;15,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;7 vermelho;7;;A;Treated;Group2;No;4;4;;50;;;51;158;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;4 preto;8;;A;Treated;Group2;No;2;5;;28,57142857;;;77;180;;25,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;5 preto;8;;A;Treated;Group2;No;0;2;;0;;;0;295;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;3 roxo;10;;A;Treated;Group2;No;2;4;;33,33333333;;;44;154;;14,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM29;LAB88;4 roxo;10;;A;Treated;Group2;No;0;2;;0;;;0;298;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;1;;A;Control;Group1;No;10;5;;66,66666667;;;200,94;99,06;;;;66,98;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;1;;A;Control;Group1;No;12;13;;48;;;141,19;158,81;;;;47,06333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;2;;A;Control;Group1;No;13;9;;59,09090909;;;183,41;116,59;;;;61,13666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;2;;A;Control;Group1;No;10;8;;55,55555556;;;184,73;115,27;;;;61,57666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;3;;A;Control;Group1;No;9;8;;52,94117647;;;195,22;104,78;;;;65,07333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;5;;B;Control;Group1;No;8;8;;50;;;85,78;214,22;;;;28,59333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;4;5;;B;Control;Group1;No;8;6;;57,14285714;;;220,11;79,89;;;;73,37;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;6;;B;Control;Group1;No;17;10;;62,96296296;;;203,36;96,64;;;;67,78666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;4;6;;B;Control;Group1;No;12;10;;54,54545455;;;139,07;160,93;;;;46,35666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;7;;B;Control;Group1;No;12;9;;57,14285714;;;170,6;129,4;;;;56,86666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;8;;B;Control;Group1;No;9;8;;52,94117647;;;158,62;141,38;;;;52,87333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;4;8;;B;Control;Group1;No;8;4;;66,66666667;;;220,03;79,97;;;;73,34333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;3;;A;Control;Group1;Yes, pre-defined criterion;10;5;;66,66666667;;;204,62;95,38;;;;68,20666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;4;;A;Control;Group1;Yes, pre-defined criterion;9;7;;56,25;;;172,97;127,03;;;;57,65666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;1;;A;Treated;Group2;No;8;4;;66,66666667;;;216,03;83,97;;;;72,01;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;2;;A;Treated;Group2;No;12;7;;63,15789474;;;203,84;96,16;;;;67,94666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;4;2;;A;Treated;Group2;No;13;6;;68,42105263;;;209,5;90,5;;;;69,83333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;3;;A;Treated;Group2;No;10;7;;58,82352941;;;211,14;88,86;;;;70,38;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;4;;A;Treated;Group2;No;9;8;;52,94117647;;;167,34;132,66;;;;55,78;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;5;;B;Treated;Group2;No;9;2;;81,81818182;;;242,97;57,03;;;;80,99;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;6;;B;Treated;Group2;No;21;7;;75;;;205,25;94,75;;;;68,41666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;6;;B;Treated;Group2;No;15;6;;71,42857143;;;216,28;83,72;;;;72,09333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;3;7;;B;Treated;Group2;No;13;3;;81,25;;;253,58;46,42;;;;84,52666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;8;;B;Treated;Group2;No;8;5;;61,53846154;;;178,01;121,99;;;;59,33666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;4;1;;A;Treated;Group2;Yes, pre-defined criterion;9;6;;60;;;200,06;99,94;;;;66,68666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;4;3;;A;Treated;Group2;Yes, pre-defined criterion;16;1;;94,11764706;;;282,62;17,38;;;;94,20666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;5;;B;Treated;Group2;Yes, pre-defined criterion;7;5;;58,33333333;;;211,22;88,78;;;;70,40666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;2;7;;B;Treated;Group2;Yes, pre-defined criterion;9;9;;50;;;162,35;137,65;;;;54,11666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB10;1;8;;B;Treated;Group2;Yes, pre-defined criterion;8;8;;50;;;205,66;94,34;;;;68,55333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R4;Cx1;;A;Control;Group1;No;3;3;;50;;;70;230;;;;23,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R1;Cx2;;A;Control;Group1;No;0;1;;0;;;0;300;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R3;Cx2;;A;Control;Group1;No;7;5;;58,33333333;;;121;179;;;;40,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R2;Cx3;;A;Control;Group1;No;4;5;;44,44444444;;;108;192;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R1;Cx5;;B;Control;Group1;Yes, pre-defined criterion;4;6;;40;;;117;183;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R4;Cx2;;A;Treated;Group2;No;2;2;;50;;;141;159;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R3;Cx3;;A;Treated;Group2;No;11;2;;84,61538462;;;196;104;;;;65,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R3;Cx5;;B;Treated;Group2;No;5;5;;50;;;92;208;;;;30,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R1;Cx1;;A;Treated;Group2;Yes, pre-defined criterion;1;0;;100;;;14;286;;;;4,666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R1;Cx3;;A;Treated;Group2;Yes, pre-defined criterion;1;1;;50;;;182;118;;;;60,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R3;Cx4;;B;Treated;Group2;Yes, pre-defined criterion;2;8;;20;;;36;264;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R5;Cx4;;B;Treated;Group2;Yes, pre-defined criterion;1;3;;25;;;8;292;;;;2,666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB76;R4;Cx5;;B;Treated;Group2;Yes, pre-defined criterion;1;4;;20;;;21;279;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C14C3;LFM-M14;;F;Control;Group1;No;3;7;;30;;;36;241;;;;12,99638989;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C17C1;LFM-M17;;E;Control;Group1;No;2;15;;11,76470588;;;27;185;;;;12,73584906;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C17C2;LFM-M17;;E;Control;Group1;No;0;14;;0;;;0;270;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C5C1;LFM-M5;;A;Control;Group1;No;0;3;;0;;;0;292;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C7C1;LFM-M7;;B;Control;Group1;No;9;12;;42,85714286;;;83;164;;;;33,60323887;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C7C3;LFM-M7;;A;Control;Group1;No;0;12;;0;;;0;268;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C9C1;LFM-M9;;C;Control;Group1;No;0;4;;0;;;0;288;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C10C1;LFM-M10;;C;Control;Group1;Yes, pre-defined criterion;1;3;;25;;;11;280;;;;3,780068729;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C10C2;LFM-M10;;G;Control;Group1;Yes, pre-defined criterion;4;11;;26,66666667;;;39;214;;;;15,41501976;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C13C2;LFM-M13;;D;Control;Group1;Yes, pre-defined criterion;4;8;;33,33333333;;;48;225;;;;17,58241758;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C13C3;LFM-M13;;D;Control;Group1;Yes, pre-defined criterion;0;1;;0;;;0;299;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C14C2;LFM-M14;;F;Control;Group1;Yes, pre-defined criterion;1;7;;12,5;;;8;273;;;;2,846975089;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C14C1;LFM-M14;;F;Control;Group1;Yes, pre-defined criterion;0;9;;0;;;0;282;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C12C1;LFM-M10;;C;Treated;Group2;No;2;6;;25;;;28;207;;;;11,91489362;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C18C1;LFM-M18;;D;Treated;Group2;No;0;10;;0;;;0;284;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C18C2;LFM-M18;;F;Treated;Group2;No;2;5;;28,57142857;;;27;233;;;;10,38461538;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C5C2;LFM-M5;;A;Treated;Group2;No;1;11;;8,333333333;;;6;243;;;;2,409638554;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C6C2;LFM-M6;;B;Treated;Group2;No;0;12;;0;;;0;256;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C7C2;LFM-M7;;A;Treated;Group2;No;1;11;;8,333333333;;;19;230;;;;7,630522088;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C8C2;LFM-M8;;A;Treated;Group2;Yes, pre-defined criterion;1;10;;9,090909091;;;9;271;;;;3,214285714;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C6C1;LFM-M6;;B;Treated;Group2;Yes, pre-defined criterion;3;10;;23,07692308;;;27;248;;;;9,818181818;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C9C3;LFM-M9;;G;Treated;Group2;Yes, pre-defined criterion;13;14;;48,14814815;;;87;148;;;;37,0212766;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C11C2;LFM-M11;;G;Treated;Group2;Yes, pre-defined criterion;1;6;;14,28571429;;;7;246;;;;2,766798419;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C13C1;LFM-M13;;D;Treated;Group2;Yes, pre-defined criterion;0;1;;0;;;0;299;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C15C2;LFM-M15;;E;Treated;Group2;Yes, pre-defined criterion;9;9;;50;;;102;156;;;;39,53488372;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM31;LAB86;C18C3;LFM-M18;;E;Treated;Group2;Yes, pre-defined criterion;4;13;;23,52941176;;;48;207;;;;18,82352941;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB10;1;1;;A;Control;Group1;No;2;4;;33,33333333;;;23;277;;7,666666667;;;;;;;3;;;7;;;8;0;;;;;;;;;;;;;;;
EPM37;LAB10;3;1;;A;Control;Group1;No;9;6;;60;;;189;111;;63;;;;;;;11;;;18;;;11;6;;;;;;;;;;;;;;;
EPM37;LAB10;1;2;;A;Control;Group1;No;5;5;;50;;;107;193;;35,66666667;;;;;;;5;;;14;;;14;3;;;;;;;;;;;;;;;
EPM37;LAB10;2;2;;A;Control;Group1;No;5;12;;29,41176471;;;72;228;;24;;;;;;;7;;;14;;;10;4;;;;;;;;;;;;;;;
EPM37;LAB10;2;3;;A;Control;Group1;No;6;9;;40;;;102;198;;34;;;;;;;8;;;14;;;13;3;;;;;;;;;;;;;;;
EPM37;LAB10;3;3;;A;Control;Group1;No;7;10;;41,17647059;;;107;193;;35,66666667;;;;;;;6;;;21;;;8;4;;;;;;;;;;;;;;;
EPM37;LAB10;3;4;;A;Control;Group1;No;9;4;;69,23076923;;;253;47;;84,33333333;;;;;;;8;;;14;;;6;8;;;;;;;;;;;;;;;
EPM37;LAB10;1;5;;B;Control;Group1;No;3;8;;27,27272727;;;62;238;;20,66666667;;;;;;;2;;;18;;;11;1;;;;;;;;;;;;;;;
EPM37;LAB10;2;6;;B;Control;Group1;No;6;6;;50;;;122;178;;40,66666667;;;;;;;8;;;14;;;6;2;;;;;;;;;;;;;;;
EPM37;LAB10;4;7;;B;Control;Group1;No;0;3;;0;;;0;300;;0;;;;;;;0;;;20;;;11;0;;;;;;;;;;;;;;;
EPM37;LAB10;2;8;;B;Control;Group1;No;8;3;;72,72727273;;;193;107;;64,33333333;;;;;;;23;;;12;;;0;8;;;;;;;;;;;;;;;
EPM37;LAB10;4;8;;B;Control;Group1;No;8;5;;61,53846154;;;161;139;;53,66666667;;;;;;;12;;;14;;;5;6;;;;;;;;;;;;;;;
EPM37;LAB10;2;1C;;C;Control;Group1;No;9;7;;56,25;;;128,21;171,79;;42,73666667;;;;;;;12;;;18;;;6;3;;;;;;;;;;;;;;;
EPM37;LAB10;4;1C;;C;Control;Group1;No;10;9;;52,63157895;;;142,99;157,01;;47,66333333;;;;;;;9;;;15;;;9;9;;;;;;;;;;;;;;;
EPM37;LAB10;3;2C;;C;Control;Group1;No;13;5;;72,22222222;;;266,23;33,77;;88,74333333;;;;;;;18;;;1;;;1;8;;;;;;;;;;;;;;;
EPM37;LAB10;1;2C;;C;Control;Group1;Yes, pre-defined criterion;10;7;;58,82352941;;;221,18;78,82;;73,72666667;;;;;;;16;;;9;;;4;10;;;;;;;;;;;;;;;
EPM37;LAB10;4;5;;B;Control;Group1;Yes, pre-defined criterion;7;7;;50;;;160;140;;53,33333333;;;;;;;13;;;15;;;6;7;;;;;;;;;;;;;;;
EPM37;LAB10;1;6;;B;Control;Group1;Yes, pre-defined criterion;6;7;;46,15384615;;;115;185;;38,33333333;;;;;;;6;;;20;;;4;3;;;;;;;;;;;;;;;
EPM37;LAB10;1;7;;B;Control;Group1;Yes, pre-defined criterion;9;8;;52,94117647;;;203;97;;67,66666667;;;;;;;25;;;14;;;2;9;;;;;;;;;;;;;;;
EPM37;LAB10;2;1;;A;Treated;Group2;No;8;9;;47,05882353;;;160;140;;53,33333333;;;;;;;11;;;14;;;11;7;;;;;;;;;;;;;;;
EPM37;LAB10;4;1;;A;Treated;Group2;No;4;6;;40;;;106;194;;35,33333333;;;;;;;6;;;6;;;5;1;;;;;;;;;;;;;;;
EPM37;LAB10;3;2;;A;Treated;Group2;No;6;9;;40;;;98;202;;32,66666667;;;;;;;4;;;15;;;9;5;;;;;;;;;;;;;;;
EPM37;LAB10;4;2;;A;Treated;Group2;No;9;10;;47,36842105;;;162;138;;54;;;;;;;9;;;21;;;8;9;;;;;;;;;;;;;;;
EPM37;LAB10;1;4;;A;Treated;Group2;No;6;7;;46,15384615;;;161;139;;53,66666667;;;;;;;7;;;10;;;11;9;;;;;;;;;;;;;;;
EPM37;LAB10;3;5;;B;Treated;Group2;No;1;3;;25;;;205;95;;68,33333333;;;;;;;13;;;5;;;2;2;;;;;;;;;;;;;;;
EPM37;LAB10;3;6;;B;Treated;Group2;No;5;12;;29,41176471;;;66;234;;22;;;;;;;9;;;19;;;7;3;;;;;;;;;;;;;;;
EPM37;LAB10;4;6;;B;Treated;Group2;No;7;8;;46,66666667;;;84;216;;28;;;;;;;5;;;17;;;6;3;;;;;;;;;;;;;;;
EPM37;LAB10;3;7;;B;Treated;Group2;No;9;7;;56,25;;;175;125;;58,33333333;;;;;;;21;;;16;;;3;5;;;;;;;;;;;;;;;
EPM37;LAB10;1;1C;;C;Treated;Group2;No;7;9;;43,75;;;99,1;200,9;;33,03333333;;;;;;;6;;;14;;;13;4;;;;;;;;;;;;;;;
EPM37;LAB10;3;1C;;C;Treated;Group2;No;8;4;;66,66666667;;;185,37;114,63;;61,79;;;;;;;10;;;6;;;5;7;;;;;;;;;;;;;;;
EPM37;LAB10;2;2C;;C;Treated;Group2;No;9;11;;45;;;148,99;151,01;;49,66333333;;;;;;;7;;;19;;;4;8;;;;;;;;;;;;;;;
EPM37;LAB10;4;2C;;C;Treated;Group2;No;11;8;;57,89473684;;;161,5;138,5;;53,83333333;;;;;;;16;;;12;;;5;8;;;;;;;;;;;;;;;
EPM37;LAB10;1;3;;A;Treated;Group2;Yes, pre-defined criterion;7;10;;41,17647059;;;108;192;;36;;;;;;;9;;;14;;;14;5;;;;;;;;;;;;;;;
EPM37;LAB10;4;3;;A;Treated;Group2;Yes, pre-defined criterion;7;4;;63,63636364;;;213;87;;71;;;;;;;19;;;13;;;3;6;;;;;;;;;;;;;;;
EPM37;LAB10;2;4;;A;Treated;Group2;Yes, pre-defined criterion;6;6;;50;;;226;74;;75,33333333;;;;;;;11;;;9;;;5;5;;;;;;;;;;;;;;;
EPM37;LAB10;2;5;;B;Treated;Group2;Yes, pre-defined criterion;9;6;;60;;;187;113;;62,33333333;;;;;;;7;;;13;;;6;5;;;;;;;;;;;;;;;
EPM37;LAB10;2;7;;B;Treated;Group2;Yes, pre-defined criterion;9;7;;56,25;;;191;109;;63,66666667;;;;;;;22;;;17;;;3;5;;;;;;;;;;;;;;;
EPM37;LAB10;1;8;;B;Treated;Group2;Yes, pre-defined criterion;6;7;;46,15384615;;;145;155;;48,33333333;;;;;;;15;;;17;;;3;3;;;;;;;;;;;;;;;
EPM37;LAB10;3;8;;B;Treated;Group2;Yes, pre-defined criterion;5;9;;35,71428571;;;73;227;;24,33333333;;;;;;;9;;;25;;;6;2;;;;;;;;;;;;;;;
EPM37;LAB76;R3;Cx5;;B;Control;Group1;No;5;5;;50;;;150;150;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB76;R1;Cx1;;A;Control;Group1;Yes, pre-defined criterion;0;0;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB76;R1;Cx3;;A;Control;Group1;Yes, pre-defined criterion;0;3;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB76;R2;Cx6;;B;Control;Group1;Yes, pre-defined criterion;9;7;;56,25;;;97;203;;32,33333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB76;R4;Cx6;;B;Control;Group1;Yes, pre-defined criterion;2;5;;28,57142857;;;98;202;;32,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB76;R1;Cx7;;C;Control;Group1;Yes, pre-defined criterion;0;1;;0;;;0;300;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EPM37;LAB76;R4;Cx2;;A;Treated;Group2;Yes, pre-defined criterion;1;1;;50;;;119;181;;39,66666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
